x y
2 0.001510
4 0.001450
8 0.001410
16 0.001600
32 0.002750
64 0.001390
128 0.001750
256 0.002910
512 0.001300
1024 0.002650
2048 0.002860
4096 0.002300
8192 0.003700
16384 0.003950
32768 0.002540
65536 0.004000
131072 0.004910
262144 0.009070
524288 0.009900
1048576 0.010990
2097152 0.024810
4194304 0.034440
8388608 0.026770
16777216 0.038490
33554432 0.031380
67108864 0.037390
