x y
4 67.000000
8 85.000000
16 84.000000
32 98.000000
64 108.000000
128 117.000000
256 133.000000
512 210.000000
1024 182.000000
2048 221.000000
4096 244.000000
8192 307.000000
16384 426.000000
32768 513.000000
65536 499.000000
131072 955.000000
262144 1133.000000
524288 980.000000
1048576 1903.000000
2097152 2202.000000
4194304 2363.000000
8388608 2583.000000
16777216 2871.000000
33554432 3018.000000
67108864 3459.000000
