x y
4 0.002971
8 0.000725
16 0.001467
32 0.003019
64 0.006059
128 0.013134
256 0.026600
512 0.052190
1024 0.107627
2048 0.212833
4096 0.432119
8192 0.893218
16384 1.943467
32768 3.727784
65536 7.995844
131072 16.465626
262144 33.139901
524288 69.782062
1048576 139.658096
2097152 422.049269
4194304 592.624829
8388608 1189.596731
16777216 2444.202883
