x y
1 0.185350
2 0.297380
4 0.594710
8 0.941240
16 1.806900
32 4.216800
64 7.067270
128 14.125220
256 30.800150
512 56.953240
1024 100.780970
2048 161.429990
4096 340.583590
8192 642.759040
16384 1248.111740
32768 2623.068400
65536 5774.276080
131072 12851.181740
262144 26515.018620
524288 52187.741870
1048576 101149.156110
