x y
1 0.103220
2 0.098720
4 0.101230
8 0.173680
16 0.198530
32 0.431790
64 0.953730
128 2.076980
256 7.528420
512 26.823120
1024 71.559830
2048 161.150520
4096 370.436050
8192 887.690100
16384 2233.671160
32768 5464.296690
65536 14292.338660
