x y
4 0.046000
8 0.105000
16 0.331000
32 1.014000
64 3.473000
128 15.178000
256 57.553000
512 240.207000
1024 855.458000
2048 3204.900000
4096 13249.383000
8192 51589.374000
16384 194620.556000
32768 781570.167000
65536 3216156.923000
